Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type,Orders_5y
5329974052938469,Reason for General sentiment,USA,Female,133,1,2023-05-01,Age 18-24,General sentiment,14
1436470137626480,Reason for Unclassified,Spain,Male,109,1,2023-04-01,Age 55+,Unclassified,22
1646663951575579,Reason for Unclear terms,France,Female,118,0,2023-03-01,Age 35-44,Unclear terms,24
2911271330341994,Reason for Technical Issues,USA,Female,124,0,2023-06-01,Age 18-24,Technical Issues,26
6033658447110278,Reason for Unclear terms,Spain,Male,108,1,2023-02-01,Age 45-54,Unclear terms,21
9262091505292629,Reason for Limited acceptance,UK,Male,127,1,2023-02-01,Age 25-34,Limited acceptance,25
4160042151063225,Reason for Security Concerns,USA,Male,127,0,2023-03-01,Age 55+,Security Concerns,20
7335898993197010,Reason for Limited acceptance,Australia,Male,119,1,2023-04-01,Age 25-34,Limited acceptance,20
2764754105646456,Reason for Unclassified,Spain,Male,115,0,2023-01-01,Age 55+,Unclassified,13
4518915836360114,Reason for Better alternatives,UK,Female,106,1,2023-04-01,Age 35-44,Better alternatives,19
6126260249405897,Reason for Unclear terms,UK,Male,125,1,2023-06-01,Age 35-44,Unclear terms,18
2894421801977407,Reason for Late payment penalties,Sweden,Female,119,0,2023-04-01,Age 35-44,Late payment penalties,22
7301676644706625,Reason for Hard Credit Checks,USA,Male,126,1,2023-05-01,Age 55+,Hard Credit Checks,23
2831510471231815,Reason for General sentiment,USA,Male,108,0,2023-04-01,Age 25-34,General sentiment,16
2415539122306108,Reason for Lack of need,France,Female,113,1,2023-02-01,Age 25-34,Lack of need,23
3478372208418215,Reason for Lack of need,Italy,Female,114,0,2023-02-01,Age 18-24,Lack of need,24
9307592197989141,Reason for Unclear terms,Italy,Male,112,0,2023-04-01,Age 55+,Unclear terms,22
9736518078277302,Reason for Account Suspension Issues,Australia,Female,104,0,2023-02-01,Age 45-54,Account Suspension Issues,19
1585051476729811,Reason for Limited acceptance,Australia,Male,121,0,2023-05-01,Age 45-54,Limited acceptance,36
4362198333643683,Reason for Unclassified,Germany,Male,117,0,2023-04-01,Age 55+,Unclassified,17
2470789793400901,Reason for Limited acceptance,Australia,Male,113,0,2023-04-01,Age 55+,Limited acceptance,23
8209668539418594,Reason for General sentiment,Sweden,Female,132,0,2023-03-01,Age 25-34,General sentiment,26
7405754043873019,Reason for Better alternatives,Germany,Female,127,1,2023-02-01,Age 18-24,Better alternatives,13
4462673788518224,Reason for Lack of need,Australia,Female,113,0,2023-06-01,Age 45-54,Lack of need,17
5846840397600900,Reason for Account Suspension Issues,Sweden,Female,128,1,2023-04-01,Age 25-34,Account Suspension Issues,22
6346065599066144,Reason for Unclassified,Italy,Female,136,0,2023-05-01,Age 18-24,Unclassified,12
1930271533385291,Reason for Better alternatives,Sweden,Male,130,0,2023-04-01,Age 35-44,Better alternatives,25
5212681643260780,Reason for Better alternatives,UK,Male,123,0,2023-02-01,Age 45-54,Better alternatives,22
8759540291416381,Reason for Account Suspension Issues,Germany,Male,135,1,2023-02-01,Age 35-44,Account Suspension Issues,20
4170168677231246,Reason for Hard Credit Checks,USA,Male,114,0,2023-05-01,Age 25-34,Hard Credit Checks,24
9701892033354140,Reason for Better alternatives,France,Male,136,1,2023-03-01,Age 55+,Better alternatives,21
2066324344989910,Reason for High interest rates,UK,Female,123,0,2023-04-01,Age 18-24,High interest rates,16
2339438864896382,Reason for Unclear terms,Sweden,Male,104,1,2023-03-01,Age 18-24,Unclear terms,20
9867209605691823,Reason for Technical Issues,USA,Female,145,1,2023-05-01,Age 35-44,Technical Issues,23
5372013465385121,Reason for Unclassified,UK,Male,124,0,2023-04-01,Age 35-44,Unclassified,16
2946780122086922,Reason for Hard Credit Checks,Germany,Male,119,0,2023-01-01,Age 55+,Hard Credit Checks,14
4005726551193315,Reason for Negative Customer Service Experiences,UK,Male,119,1,2023-04-01,Age 35-44,Negative Customer Service Experiences,21
3987920896697834,Reason for Hard Credit Checks,Australia,Male,110,0,2023-03-01,Age 55+,Hard Credit Checks,16
1870008503768935,Reason for General sentiment,Germany,Male,104,1,2023-06-01,Age 35-44,General sentiment,24
7685619837070525,Reason for Late payment penalties,Spain,Male,120,1,2023-01-01,Age 18-24,Late payment penalties,28
8455252027720687,Reason for Better alternatives,Italy,Male,102,0,2023-02-01,Age 35-44,Better alternatives,14
6172027600845980,Reason for Unclear terms,USA,Male,120,0,2023-06-01,Age 25-34,Unclear terms,20
4742986660041514,Reason for Hard Credit Checks,Germany,Female,112,0,2023-05-01,Age 45-54,Hard Credit Checks,19
5276028483609993,Reason for Limited acceptance,France,Female,137,1,2023-04-01,Age 25-34,Limited acceptance,21
2403196916144777,Reason for Negative Customer Service Experiences,USA,Male,131,1,2023-02-01,Age 35-44,Negative Customer Service Experiences,22
7210932544728250,Reason for General sentiment,France,Male,112,0,2023-04-01,Age 25-34,General sentiment,21
1247220351702927,Reason for Unclassified,Sweden,Male,104,1,2023-03-01,Age 25-34,Unclassified,19
7434978678339514,Reason for Better alternatives,Sweden,Female,105,1,2023-03-01,Age 55+,Better alternatives,24
9164943395876109,Reason for Better alternatives,Germany,Female,101,0,2023-06-01,Age 25-34,Better alternatives,29
8533052109932506,Reason for Unclear terms,Italy,Male,126,1,2023-04-01,Age 25-34,Unclear terms,21
5504301784764462,Reason for General sentiment,Spain,Female,124,1,2023-03-01,Age 18-24,General sentiment,21
6416235096492653,Reason for Late payment penalties,UK,Male,127,0,2023-02-01,Age 18-24,Late payment penalties,27
1566658676738141,Reason for Limited acceptance,USA,Male,121,0,2023-01-01,Age 25-34,Limited acceptance,17
4281181593558222,Reason for Better alternatives,UK,Male,122,0,2023-04-01,Age 18-24,Better alternatives,14
2580494052155755,Reason for General sentiment,Australia,Male,115,0,2023-01-01,Age 18-24,General sentiment,22
2356086673559645,Reason for Account Suspension Issues,USA,Male,126,0,2023-02-01,Age 25-34,Account Suspension Issues,22
6387970775614912,Reason for Unclear terms,Italy,Male,114,0,2023-01-01,Age 18-24,Unclear terms,19
2762114553463049,Reason for Security Concerns,France,Male,138,0,2023-01-01,Age 18-24,Security Concerns,17
1703707344857201,Reason for High interest rates,Sweden,Female,116,1,2023-04-01,Age 18-24,High interest rates,23
3360043677251573,Reason for Lack of need,Spain,Female,116,0,2023-01-01,Age 25-34,Lack of need,19
7940148443575663,Reason for Security Concerns,Australia,Female,136,1,2023-01-01,Age 45-54,Security Concerns,15
9970392951698700,Reason for Technical Issues,Italy,Male,125,0,2023-02-01,Age 55+,Technical Issues,18
6334365210970931,Reason for Unclear terms,France,Female,117,1,2023-02-01,Age 55+,Unclear terms,22
3304549777219458,Reason for Hard Credit Checks,France,Male,116,0,2023-03-01,Age 18-24,Hard Credit Checks,23
8145356873951267,Reason for Lack of need,USA,Female,119,1,2023-03-01,Age 25-34,Lack of need,18
9279448212237394,Reason for Account Suspension Issues,UK,Male,107,1,2023-05-01,Age 55+,Account Suspension Issues,24
5009207725850943,Reason for Technical Issues,Spain,Female,113,1,2023-06-01,Age 25-34,Technical Issues,17
6809049058859422,Reason for Unclassified,Germany,Male,123,0,2023-04-01,Age 25-34,Unclassified,31
2207550962607357,Reason for Unclassified,Italy,Male,116,1,2023-06-01,Age 18-24,Unclassified,20
5285006265498169,Reason for High interest rates,UK,Female,122,0,2023-05-01,Age 45-54,High interest rates,19
1349286265349360,Reason for Unclassified,UK,Female,112,0,2023-01-01,Age 55+,Unclassified,11
4801136918688289,Reason for Unclear terms,UK,Female,122,1,2023-03-01,Age 35-44,Unclear terms,21
2708937961479943,Reason for Technical Issues,France,Male,118,0,2023-05-01,Age 55+,Technical Issues,20
1661681085247128,Reason for Hard Credit Checks,USA,Female,124,0,2023-02-01,Age 25-34,Hard Credit Checks,22
5125560424063112,Reason for Late payment penalties,Italy,Male,117,0,2023-01-01,Age 45-54,Late payment penalties,20
1131118494020236,Reason for Technical Issues,France,Male,138,1,2023-04-01,Age 35-44,Technical Issues,20
7066437824898478,Reason for High interest rates,Germany,Male,106,1,2023-05-01,Age 25-34,High interest rates,14
8945663098918502,Reason for Negative Customer Service Experiences,Spain,Male,112,1,2023-03-01,Age 35-44,Negative Customer Service Experiences,29
1529896657209161,Reason for Negative Customer Service Experiences,Italy,Male,119,0,2023-03-01,Age 55+,Negative Customer Service Experiences,20
5884663266904257,Reason for Security Concerns,Italy,Female,123,0,2023-02-01,Age 55+,Security Concerns,17
7551003104850619,Reason for Negative Customer Service Experiences,Italy,Male,129,1,2023-05-01,Age 45-54,Negative Customer Service Experiences,20
4767850203271868,Reason for Account Suspension Issues,Germany,Male,122,1,2023-02-01,Age 25-34,Account Suspension Issues,16
8991699333780701,Reason for High interest rates,Australia,Female,133,0,2023-01-01,Age 45-54,High interest rates,19
2995046545528931,Reason for Technical Issues,Italy,Male,124,1,2023-02-01,Age 25-34,Technical Issues,23
1563353054553811,Reason for General sentiment,Italy,Female,126,1,2023-05-01,Age 18-24,General sentiment,17
3976508295265310,Reason for Limited acceptance,France,Male,131,1,2023-02-01,Age 25-34,Limited acceptance,22
1489548266756098,Reason for High interest rates,Spain,Male,113,1,2023-03-01,Age 25-34,High interest rates,23
7381709958599895,Reason for Security Concerns,Germany,Female,128,1,2023-02-01,Age 55+,Security Concerns,22
1239218188058256,Reason for Unclassified,Spain,Male,133,1,2023-03-01,Age 55+,Unclassified,13
5085195302406404,Reason for Unclassified,UK,Female,101,1,2023-02-01,Age 18-24,Unclassified,19
8865897265344544,Reason for Hard Credit Checks,France,Male,115,1,2023-02-01,Age 18-24,Hard Credit Checks,20
2480600950455545,Reason for Lack of need,UK,Male,101,0,2023-04-01,Age 45-54,Lack of need,24
5737241230057871,Reason for Lack of need,Sweden,Male,95,1,2023-02-01,Age 18-24,Lack of need,19
4675207759583094,Reason for Unclear terms,France,Male,111,0,2023-05-01,Age 35-44,Unclear terms,19
9483708480132523,Reason for Unclear terms,Germany,Female,114,1,2023-03-01,Age 35-44,Unclear terms,16
9119304392042206,Reason for Security Concerns,Sweden,Female,115,1,2023-02-01,Age 45-54,Security Concerns,20
9409756217181060,Reason for High interest rates,Spain,Male,123,0,2023-01-01,Age 18-24,High interest rates,12
1301800200065643,Reason for Technical Issues,UK,Male,111,0,2023-05-01,Age 35-44,Technical Issues,21
7884979352766481,Reason for High interest rates,UK,Male,106,1,2023-01-01,Age 18-24,High interest rates,17
1999219505021444,Reason for High interest rates,UK,Male,113,0,2023-04-01,Age 45-54,High interest rates,22
7514955816256382,Reason for Unclassified,USA,Male,128,0,2023-06-01,Age 45-54,Unclassified,10
8478787223684515,Reason for Account Suspension Issues,Sweden,Male,127,1,2023-01-01,Age 55+,Account Suspension Issues,25
5688171449162495,Reason for High interest rates,Spain,Male,111,1,2023-05-01,Age 55+,High interest rates,17
6197551472572547,Reason for Better alternatives,USA,Female,115,1,2023-01-01,Age 55+,Better alternatives,25
7540352810156106,Reason for Unclear terms,Australia,Female,118,0,2023-01-01,Age 35-44,Unclear terms,13
5158388731232104,Reason for Hard Credit Checks,UK,Male,120,1,2023-02-01,Age 45-54,Hard Credit Checks,22
7179166985715238,Reason for Security Concerns,France,Female,127,0,2023-04-01,Age 18-24,Security Concerns,30
5868448302650594,Reason for Limited acceptance,Spain,Male,113,1,2023-03-01,Age 25-34,Limited acceptance,24
4084213397718567,Reason for Unclassified,USA,Female,95,1,2023-03-01,Age 18-24,Unclassified,31
2363828046102755,Reason for Late payment penalties,Italy,Female,118,0,2023-03-01,Age 35-44,Late payment penalties,16
3813521790885399,Reason for General sentiment,UK,Male,116,0,2023-03-01,Age 45-54,General sentiment,24
5698824179325770,Reason for High interest rates,Italy,Male,110,1,2023-03-01,Age 35-44,High interest rates,20
6128638523438804,Reason for High interest rates,Australia,Male,110,0,2023-04-01,Age 35-44,High interest rates,21
5560375245296533,Reason for Lack of need,USA,Female,106,1,2023-02-01,Age 18-24,Lack of need,23
2364461308667824,Reason for Account Suspension Issues,Italy,Male,125,1,2023-05-01,Age 45-54,Account Suspension Issues,23
2218499114672526,Reason for Account Suspension Issues,Australia,Female,136,1,2023-03-01,Age 55+,Account Suspension Issues,18
6148180551884179,Reason for Unclassified,Australia,Female,104,0,2023-06-01,Age 25-34,Unclassified,17
8216013941178301,Reason for Limited acceptance,Germany,Male,115,0,2023-02-01,Age 55+,Limited acceptance,14
7982744002390131,Reason for Security Concerns,Australia,Male,120,0,2023-05-01,Age 55+,Security Concerns,20
4229988414856020,Reason for Security Concerns,Australia,Female,126,0,2023-05-01,Age 35-44,Security Concerns,14
5388609193803911,Reason for Lack of need,Germany,Female,129,0,2023-02-01,Age 25-34,Lack of need,14
6176163870748277,Reason for Limited acceptance,Italy,Female,129,0,2023-02-01,Age 18-24,Limited acceptance,18
4892386605882296,Reason for Limited acceptance,Germany,Female,133,1,2023-04-01,Age 25-34,Limited acceptance,24
5806036884909994,Reason for General sentiment,France,Female,117,0,2023-02-01,Age 55+,General sentiment,11
2115823257454454,Reason for Lack of need,Italy,Male,111,0,2023-03-01,Age 18-24,Lack of need,23
7700403431179416,Reason for Negative Customer Service Experiences,France,Female,143,1,2023-04-01,Age 55+,Negative Customer Service Experiences,32
3862181944739940,Reason for Better alternatives,Italy,Male,116,1,2023-06-01,Age 35-44,Better alternatives,15
1420982711905479,Reason for Technical Issues,Italy,Male,124,1,2023-06-01,Age 25-34,Technical Issues,21
2330618484032624,Reason for Unclear terms,Spain,Male,131,0,2023-04-01,Age 35-44,Unclear terms,18
8615771094967217,Reason for Late payment penalties,France,Female,112,0,2023-05-01,Age 55+,Late payment penalties,28
9850160091893683,Reason for Negative Customer Service Experiences,Italy,Male,119,0,2023-06-01,Age 55+,Negative Customer Service Experiences,23
5206793232319333,Reason for Limited acceptance,Italy,Male,107,0,2023-02-01,Age 55+,Limited acceptance,22
4690123142364382,Reason for Hard Credit Checks,Sweden,Female,121,0,2023-01-01,Age 18-24,Hard Credit Checks,20
2146099033248052,Reason for Unclear terms,Australia,Male,101,0,2023-05-01,Age 35-44,Unclear terms,24
4521801571697227,Reason for Lack of need,Australia,Male,121,1,2023-04-01,Age 25-34,Lack of need,9
8302183701456619,Reason for Lack of need,Sweden,Male,118,1,2023-01-01,Age 45-54,Lack of need,25
9730339681626550,Reason for Technical Issues,Australia,Female,148,0,2023-02-01,Age 55+,Technical Issues,21
3373092483923901,Reason for Security Concerns,Germany,Male,118,1,2023-02-01,Age 45-54,Security Concerns,12
5762022884518540,Reason for General sentiment,Spain,Female,129,1,2023-01-01,Age 18-24,General sentiment,20
3545889447698163,Reason for Limited acceptance,Germany,Female,111,0,2023-06-01,Age 55+,Limited acceptance,22
3856385429433283,Reason for Better alternatives,USA,Female,122,1,2023-06-01,Age 35-44,Better alternatives,20
6131569494006255,Reason for Negative Customer Service Experiences,UK,Female,140,1,2023-01-01,Age 55+,Negative Customer Service Experiences,22
3580416608233005,Reason for Technical Issues,Sweden,Male,114,0,2023-03-01,Age 25-34,Technical Issues,23
5560591052781896,Reason for Limited acceptance,Italy,Male,118,1,2023-03-01,Age 35-44,Limited acceptance,20
6640817434499196,Reason for General sentiment,Spain,Male,105,0,2023-01-01,Age 25-34,General sentiment,19
6089641709566463,Reason for General sentiment,USA,Female,129,0,2023-03-01,Age 45-54,General sentiment,18
7633771131355127,Reason for Unclear terms,Sweden,Male,122,1,2023-05-01,Age 45-54,Unclear terms,24
1678152406870810,Reason for Hard Credit Checks,France,Male,122,1,2023-03-01,Age 25-34,Hard Credit Checks,22
9540215709940315,Reason for Account Suspension Issues,France,Female,103,0,2023-01-01,Age 45-54,Account Suspension Issues,16
5104300337326094,Reason for High interest rates,Italy,Male,90,0,2023-04-01,Age 35-44,High interest rates,26
9752089728904714,Reason for Negative Customer Service Experiences,Spain,Male,145,1,2023-05-01,Age 25-34,Negative Customer Service Experiences,19
8787729364058538,Reason for Late payment penalties,Spain,Male,120,1,2023-02-01,Age 55+,Late payment penalties,17
4859995596207432,Reason for Technical Issues,UK,Male,136,0,2023-04-01,Age 55+,Technical Issues,24
6326784933411363,Reason for High interest rates,UK,Male,120,0,2023-05-01,Age 55+,High interest rates,21
2325820595374292,Reason for Lack of need,UK,Male,114,0,2023-02-01,Age 55+,Lack of need,16
9567587950225661,Reason for Late payment penalties,Italy,Male,120,1,2023-05-01,Age 35-44,Late payment penalties,18
8884489520063291,Reason for Limited acceptance,France,Female,129,0,2023-05-01,Age 35-44,Limited acceptance,15
3469091362069256,Reason for Account Suspension Issues,USA,Female,121,1,2023-02-01,Age 45-54,Account Suspension Issues,19
8912996969091308,Reason for Late payment penalties,Germany,Female,105,0,2023-04-01,Age 18-24,Late payment penalties,20
7259479545892545,Reason for Limited acceptance,UK,Female,113,0,2023-03-01,Age 35-44,Limited acceptance,16
5013218402166273,Reason for Better alternatives,France,Female,110,0,2023-03-01,Age 35-44,Better alternatives,23
8660729655417848,Reason for Unclear terms,Italy,Female,117,0,2023-03-01,Age 18-24,Unclear terms,18
6586081016980532,Reason for Unclassified,Germany,Female,131,0,2023-06-01,Age 18-24,Unclassified,18
7086559960700562,Reason for Lack of need,France,Female,129,1,2023-02-01,Age 35-44,Lack of need,21
4701280259158202,Reason for Unclear terms,France,Male,101,0,2023-05-01,Age 25-34,Unclear terms,23
1132475299533463,Reason for Limited acceptance,UK,Female,130,0,2023-01-01,Age 25-34,Limited acceptance,30
1207835004364703,Reason for Unclear terms,Germany,Male,112,1,2023-03-01,Age 35-44,Unclear terms,17
5900881271638069,Reason for Account Suspension Issues,UK,Male,129,0,2023-01-01,Age 18-24,Account Suspension Issues,20
1455863260203584,Reason for Lack of need,Sweden,Female,116,0,2023-05-01,Age 25-34,Lack of need,25
7412911690223664,Reason for Lack of need,Germany,Male,127,0,2023-03-01,Age 25-34,Lack of need,28
3713697077957938,Reason for Unclear terms,Germany,Male,128,1,2023-04-01,Age 25-34,Unclear terms,17
8321120929535291,Reason for Hard Credit Checks,USA,Female,109,0,2023-01-01,Age 45-54,Hard Credit Checks,23
6724829113371254,Reason for Limited acceptance,Sweden,Female,144,0,2023-01-01,Age 55+,Limited acceptance,18
3040362986148652,Reason for Security Concerns,USA,Female,130,0,2023-05-01,Age 18-24,Security Concerns,18
9734541706558541,Reason for High interest rates,Sweden,Female,132,0,2023-03-01,Age 25-34,High interest rates,19
2374727910310337,Reason for Unclassified,Italy,Male,127,1,2023-05-01,Age 45-54,Unclassified,15
7685382230011173,Reason for Late payment penalties,Sweden,Female,122,1,2023-05-01,Age 45-54,Late payment penalties,15
3444442721473596,Reason for High interest rates,Spain,Female,113,0,2023-02-01,Age 25-34,High interest rates,22
1082247244864293,Reason for Account Suspension Issues,Italy,Male,111,0,2023-06-01,Age 35-44,Account Suspension Issues,21
2625434364017887,Reason for Unclassified,France,Male,137,0,2023-06-01,Age 35-44,Unclassified,22
5240542362971611,Reason for Hard Credit Checks,Spain,Male,121,0,2023-04-01,Age 25-34,Hard Credit Checks,17
6539863743339521,Reason for General sentiment,USA,Female,124,1,2023-05-01,Age 35-44,General sentiment,23
3439207062599017,Reason for Security Concerns,Italy,Male,99,0,2023-03-01,Age 35-44,Security Concerns,17
5617160421920264,Reason for Technical Issues,Spain,Female,126,1,2023-01-01,Age 35-44,Technical Issues,11
9652990309923651,Reason for Unclear terms,Germany,Female,143,0,2023-01-01,Age 55+,Unclear terms,22
9016598638566387,Reason for Better alternatives,Sweden,Male,109,0,2023-04-01,Age 35-44,Better alternatives,23
1405389716773532,Reason for Late payment penalties,Germany,Female,113,1,2023-04-01,Age 55+,Late payment penalties,11
3440044653178717,Reason for Technical Issues,Sweden,Male,104,1,2023-02-01,Age 35-44,Technical Issues,23
6073884123300887,Reason for High interest rates,Italy,Male,117,0,2023-05-01,Age 25-34,High interest rates,19
7729161004017647,Reason for High interest rates,Sweden,Male,110,1,2023-01-01,Age 45-54,High interest rates,17
1312826615385572,Reason for Negative Customer Service Experiences,Sweden,Female,123,1,2023-06-01,Age 35-44,Negative Customer Service Experiences,17
7155867862499721,Reason for High interest rates,USA,Male,123,1,2023-02-01,Age 55+,High interest rates,22
3581625797936700,Reason for High interest rates,Sweden,Female,111,1,2023-05-01,Age 18-24,High interest rates,23
2609996185127478,Reason for Unclear terms,Australia,Male,114,1,2023-04-01,Age 55+,Unclear terms,21
4547329274454681,Reason for Security Concerns,Italy,Male,144,0,2023-03-01,Age 18-24,Security Concerns,16
8612555606739497,Reason for Account Suspension Issues,Australia,Male,127,1,2023-03-01,Age 25-34,Account Suspension Issues,19
5476702708736299,Reason for Technical Issues,UK,Male,123,1,2023-04-01,Age 45-54,Technical Issues,19
6532279746428540,Reason for High interest rates,Italy,Male,109,1,2023-06-01,Age 45-54,High interest rates,36
8349934516013546,Reason for Unclassified,France,Male,103,0,2023-04-01,Age 25-34,Unclassified,27
6150902284212470,Reason for Limited acceptance,Germany,Male,112,1,2023-03-01,Age 55+,Limited acceptance,23
6214861674279962,Reason for Negative Customer Service Experiences,UK,Female,123,1,2023-06-01,Age 18-24,Negative Customer Service Experiences,22
8641339320813827,Reason for Account Suspension Issues,Spain,Female,127,0,2023-06-01,Age 45-54,Account Suspension Issues,16
8974697753932613,Reason for Unclear terms,France,Male,128,0,2023-04-01,Age 35-44,Unclear terms,16
5127351625853514,Reason for Limited acceptance,UK,Female,112,0,2023-04-01,Age 18-24,Limited acceptance,11
2658351791198145,Reason for Late payment penalties,USA,Female,128,1,2023-01-01,Age 25-34,Late payment penalties,22
7249968913252919,Reason for Better alternatives,Spain,Female,131,0,2023-01-01,Age 25-34,Better alternatives,28
5508077306551699,Reason for Technical Issues,Sweden,Female,109,1,2023-02-01,Age 55+,Technical Issues,23
4351133921486827,Reason for Late payment penalties,France,Female,121,1,2023-05-01,Age 55+,Late payment penalties,18
7233983914642703,Reason for Unclassified,Italy,Female,123,1,2023-02-01,Age 55+,Unclassified,17
3953436517058486,Reason for Late payment penalties,Italy,Male,136,1,2023-03-01,Age 18-24,Late payment penalties,24
5076668104292865,Reason for Hard Credit Checks,Spain,Female,124,1,2023-03-01,Age 45-54,Hard Credit Checks,23
4535880696087396,Reason for Better alternatives,Germany,Female,118,1,2023-05-01,Age 45-54,Better alternatives,29
7195233690071444,Reason for Technical Issues,UK,Male,132,0,2023-02-01,Age 55+,Technical Issues,19
4473486976995431,Reason for High interest rates,Germany,Male,113,1,2023-02-01,Age 35-44,High interest rates,11
2045958729706739,Reason for Negative Customer Service Experiences,Germany,Female,140,1,2023-03-01,Age 45-54,Negative Customer Service Experiences,24
5959232885910854,Reason for Security Concerns,Germany,Male,125,0,2023-05-01,Age 35-44,Security Concerns,15
3452806391949033,Reason for Hard Credit Checks,UK,Male,100,1,2023-05-01,Age 45-54,Hard Credit Checks,22
8097111667453522,Reason for High interest rates,Sweden,Male,131,1,2023-06-01,Age 55+,High interest rates,13
3981586579922067,Reason for Hard Credit Checks,Italy,Female,114,1,2023-02-01,Age 55+,Hard Credit Checks,20
1104789515843613,Reason for Unclassified,Italy,Male,115,0,2023-04-01,Age 25-34,Unclassified,30
2195240935639746,Reason for Technical Issues,France,Male,115,0,2023-01-01,Age 25-34,Technical Issues,13
9735697646671157,Reason for Better alternatives,Germany,Female,122,0,2023-03-01,Age 55+,Better alternatives,22
6853571235138592,Reason for Hard Credit Checks,UK,Male,134,1,2023-04-01,Age 45-54,Hard Credit Checks,19
6515559171084009,Reason for Late payment penalties,UK,Female,107,1,2023-01-01,Age 35-44,Late payment penalties,15
6798800317045052,Reason for General sentiment,Sweden,Female,111,0,2023-03-01,Age 18-24,General sentiment,15
2966302709100853,Reason for Technical Issues,Italy,Male,127,0,2023-05-01,Age 18-24,Technical Issues,20
9427628354996305,Reason for General sentiment,UK,Male,101,1,2023-01-01,Age 18-24,General sentiment,16
3730723735157995,Reason for Limited acceptance,France,Female,104,1,2023-04-01,Age 18-24,Limited acceptance,20
6333535932790691,Reason for Better alternatives,USA,Male,111,0,2023-02-01,Age 18-24,Better alternatives,18
5227146840279816,Reason for Negative Customer Service Experiences,USA,Female,124,1,2023-01-01,Age 25-34,Negative Customer Service Experiences,19
5903620029564207,Reason for Negative Customer Service Experiences,Spain,Male,121,0,2023-04-01,Age 25-34,Negative Customer Service Experiences,23
8113775525227591,Reason for Unclassified,UK,Female,120,1,2023-06-01,Age 18-24,Unclassified,26
9808523008260717,Reason for Technical Issues,Sweden,Male,121,1,2023-01-01,Age 55+,Technical Issues,21
6319926252102223,Reason for Lack of need,Sweden,Male,115,1,2023-03-01,Age 35-44,Lack of need,23
4855292313825577,Reason for Security Concerns,Sweden,Female,116,0,2023-06-01,Age 25-34,Security Concerns,16
5018807432615840,Reason for Late payment penalties,Germany,Female,117,1,2023-06-01,Age 18-24,Late payment penalties,24
6745917021587340,Reason for Better alternatives,USA,Female,119,0,2023-03-01,Age 55+,Better alternatives,22
3403661400157060,Reason for Lack of need,Italy,Female,112,0,2023-04-01,Age 55+,Lack of need,23
5759673031293313,Reason for Negative Customer Service Experiences,UK,Male,132,1,2023-06-01,Age 25-34,Negative Customer Service Experiences,25
7809593461504000,Reason for Lack of need,France,Male,115,0,2023-04-01,Age 45-54,Lack of need,19
1572852818445191,Reason for General sentiment,Germany,Female,133,0,2023-03-01,Age 45-54,General sentiment,19
2439552125174651,Reason for Late payment penalties,USA,Female,116,0,2023-06-01,Age 45-54,Late payment penalties,27
9293327393848904,Reason for Negative Customer Service Experiences,Australia,Male,116,0,2023-06-01,Age 25-34,Negative Customer Service Experiences,33
1980434625622524,Reason for Lack of need,UK,Male,125,1,2023-04-01,Age 45-54,Lack of need,18
9398862667331817,Reason for Unclear terms,Germany,Female,122,0,2023-06-01,Age 18-24,Unclear terms,16
8651319267599568,Reason for Hard Credit Checks,Australia,Female,116,0,2023-03-01,Age 45-54,Hard Credit Checks,18
3890323235911123,Reason for Security Concerns,Sweden,Female,127,1,2023-02-01,Age 55+,Security Concerns,23
2943432672001282,Reason for Negative Customer Service Experiences,Italy,Male,110,0,2023-06-01,Age 25-34,Negative Customer Service Experiences,20
5760312370141577,Reason for General sentiment,UK,Male,131,1,2023-05-01,Age 55+,General sentiment,21
7668010957451594,Reason for Better alternatives,Sweden,Female,129,1,2023-03-01,Age 45-54,Better alternatives,24
4641155776636486,Reason for Limited acceptance,Germany,Male,131,0,2023-05-01,Age 55+,Limited acceptance,14
3753316968620057,Reason for Late payment penalties,France,Male,124,1,2023-06-01,Age 35-44,Late payment penalties,15
2391320944164674,Reason for Better alternatives,Germany,Male,136,0,2023-05-01,Age 18-24,Better alternatives,27
3139618579518328,Reason for Technical Issues,USA,Male,123,1,2023-04-01,Age 45-54,Technical Issues,26
5582543929923512,Reason for High interest rates,USA,Male,124,0,2023-06-01,Age 45-54,High interest rates,20
4565113823374890,Reason for General sentiment,Australia,Male,112,1,2023-06-01,Age 55+,General sentiment,17
9556430221953422,Reason for Limited acceptance,Australia,Male,110,0,2023-04-01,Age 45-54,Limited acceptance,27
1255192423836284,Reason for Lack of need,Germany,Female,109,1,2023-01-01,Age 45-54,Lack of need,23
9875349397886487,Reason for Security Concerns,Sweden,Male,132,1,2023-03-01,Age 25-34,Security Concerns,24
7354059091514375,Reason for Hard Credit Checks,France,Female,126,0,2023-02-01,Age 18-24,Hard Credit Checks,29
8121874510816135,Reason for Limited acceptance,USA,Male,114,1,2023-02-01,Age 25-34,Limited acceptance,15
2012752609661254,Reason for Technical Issues,UK,Male,110,1,2023-02-01,Age 25-34,Technical Issues,17
7267769458084927,Reason for General sentiment,Spain,Male,131,1,2023-04-01,Age 45-54,General sentiment,24
2938872641712906,Reason for Hard Credit Checks,Sweden,Female,102,0,2023-05-01,Age 25-34,Hard Credit Checks,18
