Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type,Orders_5y,Orders_1y,Card_use,CS_contact,Shopping_search
2516589938516018,Reason for Technical Issues,France,Male,274.978058494922,0,2023-02-01,Age 55+,Technical Issues,23,10,1,0,0
6877300578368200,Reason for Account Suspension Issues,Sweden,Male,261.9114732505858,1,2023-03-01,Age 35-44,Account Suspension Issues,29,10,1,1,0
2669308959125478,Reason for Late payment penalties,Sweden,Male,163.24321133780361,0,2023-06-01,Age 25-34,Late payment penalties,20,8,1,0,1
6299260728767532,Reason for Unclassified,France,Male,179.61213486757043,0,2023-01-01,Age 35-44,Unclassified,18,6,1,1,1
9286719066281306,Reason for Unclear terms,France,Female,183.40480376415442,0,2023-03-01,Age 25-34,Unclear terms,18,8,0,1,0
1668098770219802,Reason for Better alternatives,Germany,Male,127.94846705724765,1,2023-05-01,Age 45-54,Better alternatives,16,7,0,0,0
2914224192727668,Reason for Security Concerns,USA,Female,260.58294323817955,0,2023-04-01,Age 25-34,Security Concerns,9,8,0,1,1
6421783771330009,Reason for Unclassified,Spain,Female,296.90752927155484,1,2023-04-01,Age 55+,Unclassified,20,9,1,1,0
7725211735797660,Reason for Technical Issues,Germany,Male,188.41662445905067,0,2023-06-01,Age 45-54,Technical Issues,20,11,0,1,0
6029249958940362,Reason for Better alternatives,France,Female,100.02295539447657,0,2023-03-01,Age 25-34,Better alternatives,23,8,0,1,1
4523665723195707,Reason for Account Suspension Issues,France,Male,285.6074536820004,1,2023-06-01,Age 55+,Account Suspension Issues,26,11,0,1,0
9785832133790931,Reason for Negative Customer Service Experiences,Italy,Male,247.60007530540497,0,2023-02-01,Age 18-24,Negative Customer Service Experiences,17,11,0,1,1
5302496020572126,Reason for High interest rates,France,Female,167.94590444685394,1,2023-01-01,Age 18-24,High interest rates,15,12,1,0,0
6335104581754386,Reason for Hard Credit Checks,France,Female,205.6742143772638,1,2023-04-01,Age 45-54,Hard Credit Checks,26,5,1,1,1
8333571355908726,Reason for Lack of need,Australia,Male,232.34650967273896,1,2023-01-01,Age 35-44,Lack of need,20,9,0,0,0
4021097855352607,Reason for Better alternatives,Spain,Male,91.93856664249826,1,2023-02-01,Age 35-44,Better alternatives,19,5,0,0,1
7458435822843103,Reason for Late payment penalties,USA,Male,104.66644145153634,0,2023-04-01,Age 25-34,Late payment penalties,15,5,1,0,1
5289736694292378,Reason for Account Suspension Issues,France,Male,153.10182338470804,1,2023-02-01,Age 55+,Account Suspension Issues,17,14,0,1,0
6622950256494752,Reason for Lack of need,France,Female,122.36920701690967,1,2023-06-01,Age 18-24,Lack of need,16,6,1,1,0
7397549243953707,Reason for Technical Issues,UK,Female,122.66994978938888,1,2023-02-01,Age 45-54,Technical Issues,23,7,0,0,1
1208558314273480,Reason for Hard Credit Checks,UK,Female,209.56750159786486,1,2023-02-01,Age 45-54,Hard Credit Checks,22,17,1,1,1
2975825059805956,Reason for Security Concerns,Germany,Male,245.48404157511396,1,2023-04-01,Age 35-44,Security Concerns,17,5,1,0,0
6759075143692744,Reason for Hard Credit Checks,Germany,Male,185.50011281803913,1,2023-03-01,Age 35-44,Hard Credit Checks,18,12,1,0,0
9469786843789072,Reason for Security Concerns,Italy,Male,70.35472600656689,1,2023-02-01,Age 35-44,Security Concerns,17,8,0,1,0
8702374189752101,Reason for Account Suspension Issues,Germany,Male,95.85819208930141,1,2023-06-01,Age 18-24,Account Suspension Issues,29,6,1,0,1
5457995197475768,Reason for General sentiment,Sweden,Female,127.57503081388711,1,2023-05-01,Age 25-34,General sentiment,18,7,1,0,0
4298446592417393,Reason for High interest rates,France,Male,156.79192962255743,0,2023-03-01,Age 18-24,High interest rates,13,9,0,1,1
3023388608113158,Reason for High interest rates,UK,Female,76.01283960418849,0,2023-01-01,Age 45-54,High interest rates,23,10,0,1,0
4503975904567176,Reason for Negative Customer Service Experiences,Sweden,Male,174.83432123908906,0,2023-05-01,Age 25-34,Negative Customer Service Experiences,23,4,0,0,0
6062664494547633,Reason for General sentiment,Spain,Male,151.2614808097463,0,2023-03-01,Age 55+,General sentiment,29,8,1,0,1
8916309718877491,Reason for Security Concerns,Sweden,Female,181.19121758009362,1,2023-02-01,Age 18-24,Security Concerns,16,3,0,0,1
9711099906238540,Reason for Technical Issues,Australia,Male,67.58669255403547,0,2023-02-01,Age 55+,Technical Issues,20,12,0,0,1
1355808504508799,Reason for Lack of need,France,Male,297.87546722047557,0,2023-03-01,Age 55+,Lack of need,18,5,1,0,1
5766438469818077,Reason for Security Concerns,Germany,Male,143.48655867857386,1,2023-01-01,Age 45-54,Security Concerns,17,3,1,1,1
7238930258612915,Reason for Technical Issues,Spain,Female,200.0944478249271,1,2023-02-01,Age 45-54,Technical Issues,14,8,1,1,1
1703008273177219,Reason for Late payment penalties,Germany,Male,31.621241846380876,1,2023-02-01,Age 18-24,Late payment penalties,15,6,1,1,0
7189518079196905,Reason for Late payment penalties,Italy,Female,255.8924688170186,1,2023-04-01,Age 25-34,Late payment penalties,23,7,1,1,1
6617616286843123,Reason for Unclear terms,Italy,Female,234.88613565942984,0,2023-01-01,Age 25-34,Unclear terms,17,11,0,1,0
6422751447666701,Reason for Late payment penalties,Australia,Male,239.24915318739198,1,2023-05-01,Age 18-24,Late payment penalties,16,3,0,1,1
6946697859674661,Reason for Unclear terms,Germany,Male,133.65938072086897,1,2023-05-01,Age 35-44,Unclear terms,18,7,0,0,0
9943966258911105,Reason for Negative Customer Service Experiences,Spain,Male,221.72445207893043,0,2023-02-01,Age 45-54,Negative Customer Service Experiences,19,7,0,1,1
8303115951134047,Reason for High interest rates,France,Female,135.49353166688735,1,2023-03-01,Age 18-24,High interest rates,20,6,0,1,0
4203434548769721,Reason for Better alternatives,France,Female,118.59040010016092,0,2023-03-01,Age 18-24,Better alternatives,24,6,1,0,0
2553373072426990,Reason for Unclear terms,Italy,Female,249.4931162804008,1,2023-06-01,Age 25-34,Unclear terms,15,12,1,0,1
8300994536202207,Reason for Technical Issues,France,Male,290.1662758928843,0,2023-03-01,Age 25-34,Technical Issues,19,9,1,0,0
5896056503171300,Reason for Unclear terms,Australia,Female,160.8280064366804,0,2023-01-01,Age 25-34,Unclear terms,20,10,0,0,1
4418777029800264,Reason for Unclear terms,Italy,Male,295.3257838798647,1,2023-01-01,Age 25-34,Unclear terms,20,12,0,0,1
5362409265630452,Reason for Lack of need,Spain,Female,204.19066776431606,0,2023-01-01,Age 18-24,Lack of need,24,8,0,1,0
6401290970704557,Reason for Security Concerns,Spain,Male,165.36627948632082,1,2023-03-01,Age 35-44,Security Concerns,23,10,0,1,1
1345790119017808,Reason for Better alternatives,France,Female,215.12102119356155,1,2023-01-01,Age 18-24,Better alternatives,21,6,1,1,0
1332579939024310,Reason for Negative Customer Service Experiences,Sweden,Female,108.5225245450576,0,2023-03-01,Age 25-34,Negative Customer Service Experiences,15,5,0,0,0
4221198892348953,Reason for Technical Issues,Germany,Female,163.55439569586744,1,2023-04-01,Age 45-54,Technical Issues,23,9,1,0,0
6252889261252187,Reason for Unclear terms,France,Female,155.76445228504448,1,2023-03-01,Age 18-24,Unclear terms,23,5,1,1,1
8937938791837405,Reason for Better alternatives,USA,Male,200.01037499425829,1,2023-06-01,Age 45-54,Better alternatives,14,3,0,1,0
5285800892346666,Reason for Unclear terms,Spain,Female,230.0410019437885,0,2023-02-01,Age 45-54,Unclear terms,21,4,1,1,0
7512658236692304,Reason for Security Concerns,UK,Female,166.6179283499594,0,2023-06-01,Age 25-34,Security Concerns,26,9,0,1,0
9585761686728372,Reason for Negative Customer Service Experiences,Spain,Female,179.49879475366407,0,2023-04-01,Age 25-34,Negative Customer Service Experiences,26,4,0,0,0
4720341794122689,Reason for Late payment penalties,Germany,Female,126.12853189417473,0,2023-01-01,Age 55+,Late payment penalties,18,8,0,0,1
5796498351713583,Reason for Unclear terms,Germany,Male,239.53829863159916,1,2023-04-01,Age 55+,Unclear terms,21,8,1,1,0
2641405357776320,Reason for General sentiment,Spain,Male,273.5777636913874,0,2023-05-01,Age 25-34,General sentiment,31,12,0,0,1
8848182859575140,Reason for Security Concerns,Spain,Female,170.54725785662566,0,2023-03-01,Age 35-44,Security Concerns,20,8,1,1,1
8819395147420919,Reason for Security Concerns,UK,Female,286.5129928602735,1,2023-04-01,Age 55+,Security Concerns,20,9,1,0,1
1833401850143147,Reason for Unclassified,Sweden,Female,166.3458844488207,0,2023-02-01,Age 35-44,Unclassified,15,9,0,0,1
5836303527445733,Reason for Unclear terms,France,Male,155.25816664534585,1,2023-01-01,Age 25-34,Unclear terms,21,7,0,1,1
4213012134135101,Reason for High interest rates,UK,Male,172.63642674209663,0,2023-03-01,Age 25-34,High interest rates,19,6,0,0,1
7291183935503475,Reason for Unclear terms,Spain,Male,289.9955328878603,0,2023-03-01,Age 25-34,Unclear terms,16,13,1,1,0
7974619142298748,Reason for Late payment penalties,USA,Female,188.0101996091149,0,2023-04-01,Age 18-24,Late payment penalties,22,6,0,1,0
1313489831343370,Reason for Late payment penalties,Germany,Female,206.39421600269998,1,2023-03-01,Age 45-54,Late payment penalties,18,11,1,0,1
7240912164497062,Reason for Unclear terms,Australia,Male,189.74131749843974,1,2023-03-01,Age 25-34,Unclear terms,15,4,1,1,0
6229938351555952,Reason for Negative Customer Service Experiences,Germany,Male,91.91394926681414,1,2023-05-01,Age 55+,Negative Customer Service Experiences,21,5,1,0,1
9289358698875250,Reason for Technical Issues,USA,Male,182.0895005526836,1,2023-04-01,Age 18-24,Technical Issues,21,5,1,0,1
9981309333237485,Reason for High interest rates,Italy,Female,287.30319490347165,1,2023-02-01,Age 55+,High interest rates,22,10,0,0,1
8844482726594035,Reason for Unclassified,Spain,Male,165.51353317208896,1,2023-04-01,Age 55+,Unclassified,19,10,1,1,0
4428970587695864,Reason for Lack of need,Italy,Male,214.15471767524735,0,2023-02-01,Age 18-24,Lack of need,19,4,1,0,1
9061084890139687,Reason for Late payment penalties,Spain,Female,157.7818853492363,0,2023-04-01,Age 45-54,Late payment penalties,23,9,1,0,1
2219277695058055,Reason for Late payment penalties,UK,Female,302.9438785689731,0,2023-05-01,Age 25-34,Late payment penalties,23,6,1,1,1
5888459413384177,Reason for Lack of need,France,Male,227.85194634987488,1,2023-03-01,Age 55+,Lack of need,14,10,0,0,0
4260502367835358,Reason for Unclear terms,UK,Female,145.41167613812743,0,2023-03-01,Age 25-34,Unclear terms,23,11,0,1,1
7415046852415284,Reason for Negative Customer Service Experiences,Sweden,Male,103.08841121579343,0,2023-04-01,Age 55+,Negative Customer Service Experiences,17,7,0,0,0
4686055590761723,Reason for Technical Issues,Australia,Female,200.0719262556153,1,2023-04-01,Age 45-54,Technical Issues,29,9,0,0,0
5731559958457250,Reason for Unclassified,France,Male,66.28664163989282,1,2023-02-01,Age 45-54,Unclassified,19,10,1,1,1
4954887250265947,Reason for Unclear terms,Australia,Female,142.467351330978,1,2023-06-01,Age 35-44,Unclear terms,25,5,0,0,1
6079286438496049,Reason for Late payment penalties,Australia,Female,172.14337590786204,1,2023-01-01,Age 18-24,Late payment penalties,26,9,1,1,1
1582731603019793,Reason for Negative Customer Service Experiences,Germany,Male,354.02458262800127,0,2023-01-01,Age 25-34,Negative Customer Service Experiences,20,6,0,1,0
8656789763358453,Reason for Account Suspension Issues,Germany,Female,145.22679469168202,0,2023-01-01,Age 25-34,Account Suspension Issues,16,8,1,1,1
4634931741680880,Reason for Technical Issues,UK,Female,139.39766344756939,0,2023-06-01,Age 35-44,Technical Issues,26,11,1,0,0
4088361118825824,Reason for Lack of need,Australia,Female,167.4970465085355,0,2023-01-01,Age 55+,Lack of need,24,6,0,1,1
5943531004429614,Reason for Negative Customer Service Experiences,UK,Female,282.4309684974708,0,2023-03-01,Age 55+,Negative Customer Service Experiences,25,14,0,0,0
8488720402207284,Reason for Account Suspension Issues,France,Male,163.92928066980102,0,2023-01-01,Age 18-24,Account Suspension Issues,26,8,0,1,1
5998637632994787,Reason for Security Concerns,Germany,Male,167.279056053553,0,2023-03-01,Age 55+,Security Concerns,15,8,1,1,1
3724385159609393,Reason for Limited acceptance,Sweden,Female,204.67533405248167,0,2023-03-01,Age 45-54,Limited acceptance,23,10,1,0,0
7168110170631912,Reason for Late payment penalties,Sweden,Female,174.54270350072952,0,2023-02-01,Age 35-44,Late payment penalties,15,12,0,0,1
5221722218326149,Reason for Account Suspension Issues,USA,Male,138.421594382654,0,2023-02-01,Age 35-44,Account Suspension Issues,25,5,1,0,0
5652050790449039,Reason for Late payment penalties,Australia,Female,306.1593720858295,0,2023-03-01,Age 45-54,Late payment penalties,27,11,0,1,0
4054969634586017,Reason for Unclear terms,Germany,Male,182.7828676227557,1,2023-04-01,Age 18-24,Unclear terms,16,4,1,1,0
9485655878342903,Reason for Security Concerns,Sweden,Female,144.22066341774382,1,2023-02-01,Age 35-44,Security Concerns,22,3,0,1,0
5060168220342092,Reason for General sentiment,UK,Female,118.96401564489817,0,2023-06-01,Age 45-54,General sentiment,21,2,0,1,0
5793941307444034,Reason for Better alternatives,Italy,Female,210.28300169403846,0,2023-05-01,Age 35-44,Better alternatives,17,8,0,0,0
6288015441230583,Reason for Limited acceptance,USA,Male,178.1895878634021,0,2023-03-01,Age 25-34,Limited acceptance,21,10,0,0,0
5552673535588347,Reason for Account Suspension Issues,Germany,Male,373.4725238973349,1,2023-02-01,Age 25-34,Account Suspension Issues,19,8,1,1,1
7973219753574454,Reason for Hard Credit Checks,Italy,Female,134.42528118409138,0,2023-06-01,Age 45-54,Hard Credit Checks,19,9,1,0,0
7041041355566238,Reason for Lack of need,Germany,Female,153.1494061904776,0,2023-06-01,Age 35-44,Lack of need,25,15,0,0,0
5160830847932393,Reason for General sentiment,Germany,Male,80.91151244886555,1,2023-06-01,Age 25-34,General sentiment,22,8,1,1,1
4526888418114890,Reason for Limited acceptance,Spain,Female,206.98301746956207,1,2023-06-01,Age 25-34,Limited acceptance,27,10,0,0,1
2864842578205672,Reason for Late payment penalties,Australia,Female,172.02313483804116,1,2023-01-01,Age 55+,Late payment penalties,17,11,1,0,0
7016437568732013,Reason for Late payment penalties,Sweden,Male,170.65748620838977,1,2023-04-01,Age 45-54,Late payment penalties,19,13,1,0,0
3086178042396180,Reason for Unclassified,Spain,Male,199.98268471697867,1,2023-05-01,Age 18-24,Unclassified,29,8,1,0,1
1863316503671642,Reason for Unclear terms,France,Female,272.7823470641878,0,2023-01-01,Age 25-34,Unclear terms,16,5,1,1,0
4079007616446477,Reason for Limited acceptance,Germany,Male,215.40032011332482,0,2023-03-01,Age 45-54,Limited acceptance,15,8,1,0,1
2380832088876244,Reason for Hard Credit Checks,UK,Female,206.42718146193607,0,2023-03-01,Age 35-44,Hard Credit Checks,23,10,1,1,1
8071423059810604,Reason for Better alternatives,Australia,Female,328.4447103173574,1,2023-03-01,Age 35-44,Better alternatives,22,7,1,1,1
1098892987149483,Reason for Lack of need,Australia,Female,280.0585219764693,0,2023-03-01,Age 25-34,Lack of need,16,9,1,0,1
8799634476095708,Reason for Account Suspension Issues,Sweden,Female,214.53214099087592,1,2023-01-01,Age 45-54,Account Suspension Issues,18,7,1,0,0
4109659246891283,Reason for Negative Customer Service Experiences,Italy,Female,226.7477688831261,0,2023-03-01,Age 55+,Negative Customer Service Experiences,21,7,1,1,1
9746197986265401,Reason for Limited acceptance,USA,Female,120.8363620501198,0,2023-03-01,Age 55+,Limited acceptance,18,7,1,1,1
9619405109580072,Reason for Account Suspension Issues,Italy,Male,219.38912091145104,1,2023-02-01,Age 45-54,Account Suspension Issues,21,4,1,0,1
7253860423873824,Reason for Better alternatives,USA,Female,262.8158685472722,1,2023-02-01,Age 45-54,Better alternatives,20,4,0,0,1
8426229708279622,Reason for General sentiment,USA,Male,133.73194572142629,0,2023-05-01,Age 55+,General sentiment,18,6,1,0,0
8651314160291737,Reason for High interest rates,Germany,Male,163.30371378943104,1,2023-04-01,Age 18-24,High interest rates,25,9,0,0,0
9800793702842920,Reason for Account Suspension Issues,Sweden,Male,198.4422010127791,0,2023-03-01,Age 35-44,Account Suspension Issues,23,7,1,1,1
9819156252751895,Reason for Better alternatives,Australia,Male,188.06900079899071,1,2023-03-01,Age 45-54,Better alternatives,20,11,0,0,0
9281993939317114,Reason for Negative Customer Service Experiences,Australia,Male,343.9866707991516,1,2023-05-01,Age 18-24,Negative Customer Service Experiences,21,9,1,0,0
7778888095167969,Reason for Unclassified,France,Male,212.64069937439578,0,2023-02-01,Age 18-24,Unclassified,18,6,0,1,1
3447411810949942,Reason for Technical Issues,Sweden,Female,277.09689176846774,1,2023-05-01,Age 55+,Technical Issues,22,8,1,0,1
3544003210325615,Reason for Security Concerns,Germany,Male,298.5982059840895,1,2023-02-01,Age 35-44,Security Concerns,23,7,1,1,1
8904273390784472,Reason for Account Suspension Issues,Spain,Female,95.27190000168859,1,2023-06-01,Age 35-44,Account Suspension Issues,11,9,1,0,1
4593797426767034,Reason for Negative Customer Service Experiences,Italy,Female,155.150602260103,0,2023-05-01,Age 18-24,Negative Customer Service Experiences,22,8,1,1,0
8167575058763350,Reason for Security Concerns,UK,Female,225.4276706668969,1,2023-03-01,Age 25-34,Security Concerns,16,10,1,1,0
5975190997179423,Reason for Lack of need,Australia,Female,304.192830712607,1,2023-04-01,Age 45-54,Lack of need,17,7,1,1,0
9352504706512510,Reason for High interest rates,Italy,Male,271.18674747217807,1,2023-04-01,Age 25-34,High interest rates,19,8,0,0,0
2358117701126292,Reason for Technical Issues,Sweden,Female,335.3617856638583,1,2023-01-01,Age 25-34,Technical Issues,16,12,1,0,0
2533602580843376,Reason for Unclear terms,Italy,Male,250.40333179470406,0,2023-06-01,Age 35-44,Unclear terms,26,12,0,0,0
6586821315553519,Reason for Better alternatives,Sweden,Female,163.02574316063988,1,2023-03-01,Age 55+,Better alternatives,22,13,0,0,0
6747402088442081,Reason for Security Concerns,USA,Female,175.11653714218716,1,2023-03-01,Age 18-24,Security Concerns,21,4,0,0,1
3259148802882465,Reason for Security Concerns,Australia,Female,311.36653208276283,1,2023-02-01,Age 35-44,Security Concerns,29,10,1,1,0
7559610764496506,Reason for Unclassified,Sweden,Female,147.6413642761089,1,2023-06-01,Age 25-34,Unclassified,15,10,1,0,1
7054571726702271,Reason for Unclassified,Sweden,Male,203.06474058017375,1,2023-06-01,Age 35-44,Unclassified,13,7,0,1,0
1788360248910604,Reason for High interest rates,USA,Male,206.1081407235049,1,2023-04-01,Age 45-54,High interest rates,19,12,1,0,0
4485219590738843,Reason for Technical Issues,USA,Male,161.15147878387603,0,2023-05-01,Age 55+,Technical Issues,17,9,0,1,0
1744917943382804,Reason for Negative Customer Service Experiences,Sweden,Male,78.83107404870307,0,2023-04-01,Age 55+,Negative Customer Service Experiences,19,9,0,0,1
9807886491249634,Reason for Better alternatives,UK,Female,240.5331597771338,1,2023-05-01,Age 25-34,Better alternatives,19,12,1,1,0
7750123565139663,Reason for Unclassified,Spain,Female,220.34967458259734,0,2023-06-01,Age 55+,Unclassified,20,9,0,0,1
7697389288052350,Reason for Negative Customer Service Experiences,France,Female,280.73871508487224,1,2023-04-01,Age 25-34,Negative Customer Service Experiences,18,6,0,0,1
2321261401238978,Reason for General sentiment,Germany,Male,274.750283624467,0,2023-06-01,Age 25-34,General sentiment,21,10,1,0,1
9672739576980341,Reason for Better alternatives,Australia,Male,249.18587459809703,0,2023-01-01,Age 18-24,Better alternatives,15,8,0,0,1
1203911051377501,Reason for Hard Credit Checks,Italy,Male,107.32539164592846,1,2023-05-01,Age 35-44,Hard Credit Checks,27,3,0,1,0
3890881828024952,Reason for General sentiment,Sweden,Female,256.19263640162114,1,2023-05-01,Age 18-24,General sentiment,25,9,1,1,0
8925573409606892,Reason for Lack of need,Italy,Male,281.5284081145281,0,2023-05-01,Age 25-34,Lack of need,29,9,0,1,1
6419902631659948,Reason for Limited acceptance,UK,Female,128.77996537741072,1,2023-05-01,Age 45-54,Limited acceptance,15,12,1,0,0
2793682794137324,Reason for Unclassified,Australia,Female,137.77414993535052,0,2023-03-01,Age 55+,Unclassified,27,10,1,0,0
4703416715602295,Reason for Security Concerns,Sweden,Male,192.9098678431268,1,2023-06-01,Age 35-44,Security Concerns,14,7,1,1,1
3260755766557606,Reason for Better alternatives,USA,Female,132.89865975676543,1,2023-04-01,Age 45-54,Better alternatives,16,8,0,1,0
5288853805919808,Reason for General sentiment,Sweden,Male,120.7682535747698,0,2023-02-01,Age 25-34,General sentiment,16,3,0,0,1
5797085673708842,Reason for General sentiment,Italy,Male,175.88916596534426,0,2023-06-01,Age 18-24,General sentiment,30,9,0,1,1
7927024942499939,Reason for Unclear terms,Australia,Male,217.510812145395,0,2023-06-01,Age 25-34,Unclear terms,21,6,1,1,1
6325953244419710,Reason for Security Concerns,Sweden,Male,174.00213254290776,1,2023-01-01,Age 35-44,Security Concerns,23,7,1,1,0
9187820073721438,Reason for Better alternatives,Spain,Male,162.69996535222322,0,2023-04-01,Age 25-34,Better alternatives,29,3,0,1,1
2228422887642714,Reason for General sentiment,Spain,Female,251.02672948209045,1,2023-06-01,Age 35-44,General sentiment,21,9,0,1,1
9151453125900100,Reason for Better alternatives,Australia,Male,149.07715697742682,1,2023-03-01,Age 35-44,Better alternatives,18,10,0,1,1
7597232562935755,Reason for Better alternatives,Spain,Female,312.54788853619516,0,2023-06-01,Age 35-44,Better alternatives,21,6,0,1,1
3757157839057931,Reason for Late payment penalties,Italy,Female,217.26220653940274,1,2023-04-01,Age 25-34,Late payment penalties,24,10,1,0,1
4486677956490240,Reason for Account Suspension Issues,USA,Male,123.98671428169068,1,2023-06-01,Age 25-34,Account Suspension Issues,20,4,1,0,0
1442821059247243,Reason for Account Suspension Issues,Spain,Female,216.90271794157798,0,2023-05-01,Age 35-44,Account Suspension Issues,24,8,0,0,1
4023179645883166,Reason for General sentiment,Italy,Male,170.13320745577732,0,2023-06-01,Age 35-44,General sentiment,15,15,0,1,1
9543198854373520,Reason for Security Concerns,France,Male,213.5157933383419,0,2023-03-01,Age 45-54,Security Concerns,13,8,1,1,0
4970442937944150,Reason for Unclassified,Sweden,Female,118.72785332129526,0,2023-01-01,Age 45-54,Unclassified,23,8,0,1,0
3225644193868436,Reason for Lack of need,Germany,Male,252.4021368568857,0,2023-02-01,Age 18-24,Lack of need,18,9,0,0,0
6352358775516275,Reason for Late payment penalties,USA,Male,151.52568520765314,0,2023-01-01,Age 18-24,Late payment penalties,21,8,1,1,1
1811342297081907,Reason for Hard Credit Checks,Spain,Female,155.27500168979668,1,2023-05-01,Age 45-54,Hard Credit Checks,25,7,1,1,1
4519382341641485,Reason for Lack of need,Sweden,Male,126.91580157256172,0,2023-03-01,Age 35-44,Lack of need,12,8,1,1,1
4014935932275555,Reason for Hard Credit Checks,Australia,Male,263.9945020790151,1,2023-05-01,Age 45-54,Hard Credit Checks,20,11,0,1,0
7519572973029491,Reason for Security Concerns,UK,Female,163.3278896082964,1,2023-03-01,Age 45-54,Security Concerns,25,11,1,0,1
4323528596826970,Reason for Account Suspension Issues,USA,Female,183.89225309574277,1,2023-03-01,Age 25-34,Account Suspension Issues,24,9,0,0,0
2468417796201004,Reason for Technical Issues,USA,Female,172.4759719284613,0,2023-01-01,Age 18-24,Technical Issues,22,9,1,0,0
6021643759088414,Reason for High interest rates,France,Male,120.22048812066589,1,2023-04-01,Age 35-44,High interest rates,22,8,1,1,0
1169561586561854,Reason for Better alternatives,France,Female,186.97770397110676,1,2023-06-01,Age 25-34,Better alternatives,16,4,0,1,1
1230067815153733,Reason for Negative Customer Service Experiences,Italy,Male,92.18539786683702,1,2023-05-01,Age 55+,Negative Customer Service Experiences,10,10,0,0,1
7238630537851968,Reason for Better alternatives,Sweden,Female,211.27621631582812,1,2023-03-01,Age 25-34,Better alternatives,22,9,1,1,0
8644794544578924,Reason for Security Concerns,Sweden,Female,152.8658493262741,0,2023-04-01,Age 45-54,Security Concerns,12,15,1,0,0
2272565221692274,Reason for Negative Customer Service Experiences,Sweden,Female,268.29551069484563,0,2023-06-01,Age 35-44,Negative Customer Service Experiences,14,6,1,1,1
1124069627910191,Reason for Hard Credit Checks,Spain,Female,153.23020384007538,1,2023-05-01,Age 18-24,Hard Credit Checks,19,12,1,0,1
5934200567322542,Reason for High interest rates,Australia,Male,145.3971143969922,0,2023-04-01,Age 55+,High interest rates,20,10,0,0,0
5526066266510604,Reason for Lack of need,Italy,Female,156.57204447116274,0,2023-03-01,Age 25-34,Lack of need,23,8,1,1,1
7238640375438069,Reason for Limited acceptance,Sweden,Female,109.72383172309836,0,2023-06-01,Age 45-54,Limited acceptance,13,9,0,0,0
7182674876084731,Reason for Better alternatives,USA,Male,147.90207782994975,1,2023-05-01,Age 45-54,Better alternatives,15,6,1,0,0
4662355279389334,Reason for Security Concerns,France,Female,197.451217413766,1,2023-05-01,Age 25-34,Security Concerns,20,6,1,1,0
6169466200477181,Reason for Negative Customer Service Experiences,Germany,Male,62.15249534868522,0,2023-05-01,Age 35-44,Negative Customer Service Experiences,13,9,1,1,1
8738776034309557,Reason for Account Suspension Issues,Germany,Male,249.81138740107912,1,2023-05-01,Age 45-54,Account Suspension Issues,26,5,0,0,0
8207210536088132,Reason for Account Suspension Issues,France,Male,277.63122631493525,0,2023-01-01,Age 45-54,Account Suspension Issues,26,8,1,0,0
9647037851978669,Reason for Security Concerns,UK,Male,155.7518035565906,0,2023-06-01,Age 55+,Security Concerns,20,11,1,1,1
3126191873981975,Reason for Security Concerns,USA,Male,158.3106552381268,0,2023-01-01,Age 25-34,Security Concerns,19,7,1,1,0
3798616001059487,Reason for High interest rates,Italy,Female,186.07198670618823,0,2023-02-01,Age 18-24,High interest rates,25,12,0,1,1
8399518253695719,Reason for Lack of need,Sweden,Male,173.45807057233216,0,2023-04-01,Age 45-54,Lack of need,14,10,0,1,0
7280415072892890,Reason for Security Concerns,Italy,Female,256.71085382224595,0,2023-05-01,Age 35-44,Security Concerns,16,0,0,0,1
1523678497815621,Reason for Unclear terms,Spain,Male,209.645692560569,0,2023-02-01,Age 18-24,Unclear terms,13,5,1,1,1
3534947252562361,Reason for Technical Issues,Spain,Male,76.12035789738886,0,2023-05-01,Age 35-44,Technical Issues,23,9,1,1,1
7335680578625780,Reason for Late payment penalties,Germany,Female,183.32039980749613,0,2023-05-01,Age 55+,Late payment penalties,21,13,0,0,1
2336726893838964,Reason for Unclassified,Germany,Female,182.10725095319228,0,2023-04-01,Age 35-44,Unclassified,23,5,0,0,0
2906857771729622,Reason for Hard Credit Checks,USA,Female,158.61124040616568,0,2023-04-01,Age 18-24,Hard Credit Checks,20,10,0,1,0
1911539751554027,Reason for Security Concerns,Germany,Male,191.254277535731,0,2023-03-01,Age 18-24,Security Concerns,25,11,0,1,0
1554996385003052,Reason for General sentiment,Spain,Male,167.8883791972862,0,2023-03-01,Age 35-44,General sentiment,13,8,1,0,0
9337190403742696,Reason for Late payment penalties,Spain,Male,184.6336347345461,0,2023-03-01,Age 18-24,Late payment penalties,18,7,1,1,1
3955396196540589,Reason for Better alternatives,Spain,Female,174.40473853817696,1,2023-04-01,Age 25-34,Better alternatives,17,12,1,1,1
5836272840612186,Reason for Unclear terms,Australia,Male,222.02741915488673,1,2023-01-01,Age 55+,Unclear terms,25,7,0,0,1
6039119369371569,Reason for Lack of need,Germany,Female,112.82761887892931,0,2023-02-01,Age 18-24,Lack of need,19,11,1,1,1
6190585570065290,Reason for Hard Credit Checks,UK,Female,173.4392351731226,1,2023-05-01,Age 25-34,Hard Credit Checks,13,11,1,1,1
6991527211310877,Reason for Technical Issues,Sweden,Male,275.3987826857233,0,2023-01-01,Age 18-24,Technical Issues,30,12,0,0,1
